date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-01-22,California,State,Delta,6.0,0.43,9.28571428571,0.605496040987
2022-01-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-22,California,State,Other,0.0,0.0,1.85714285714,0.121099208197
2022-01-23,California,State,Total,696.0,100.0,1443.42857142857,100.0
2022-01-23,California,State,Other,0.0,0.0,1.85714285714,0.128661916073
2022-01-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-23,California,State,Delta,3.0,0.43,8.71428571428,0.603721298496
2022-01-23,California,State,Omicron,693.0,99.57,1432.85714285714,99.267616785432
2022-01-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-01-24,California,State,Omicron,1949.0,99.59,1348.85714285714,99.368553988634
2022-01-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-24,California,State,Total,1957.0,100.0,1357.42857142857,100.0
2022-01-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-24,California,State,Other,2.0,0.1,1.42857142857,0.105241001894
2022-01-24,California,State,Gamma,1.0,0.05,0.14285714285,0.010524100189
2022-01-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-24,California,State,Delta,5.0,0.26,7.0,0.515680909282
2022-01-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-25,California,State,Gamma,0.0,0.0,0.14285714285,0.010697475396
2022-01-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-25,California,State,Other,2.0,0.11,1.0,0.074882327771
2022-01-25,California,State,Delta,8.0,0.46,6.0,0.449293966624
2022-01-25,California,State,Total,1756.0,100.0,1335.42857142857,100.0
2022-01-25,California,State,Omicron,1746.0,99.43,1328.28571428571,99.46512623021
2022-01-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-26,California,State,Total,1036.0,100.0,1298.57142857142,100.0
2022-01-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-26,California,State,Other,1.0,0.1,1.14285714285,0.08800880088
2022-01-26,California,State,Gamma,0.0,0.0,0.14285714285,0.01100110011
2022-01-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-26,California,State,Omicron,1031.0,99.52,1291.0,99.416941694169
2022-01-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-26,California,State,Delta,4.0,0.39,6.28571428571,0.48404840484
2022-01-27,California,State,Gamma,0.0,0.0,0.14285714285,0.010813148789
2022-01-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-27,California,State,Omicron,1225.0,99.67,1315.0,99.535034602076
2022-01-27,California,State,Other,2.0,0.16,1.42857142857,0.108131487889
2022-01-27,California,State,Total,1229.0,100.0,1321.14285714285,100.0
2022-01-27,California,State,Delta,2.0,0.16,4.57142857142,0.346020761246
2022-01-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-28,California,State,Omicron,1214.0,99.59,1321.0,99.558570198105
2022-01-28,California,State,Gamma,0.0,0.0,0.14285714285,0.010766580534
2022-01-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-28,California,State,Other,4.0,0.33,1.57142857142,0.118432385874
2022-01-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-28,California,State,Total,1219.0,100.0,1326.85714285714,100.0
2022-01-28,California,State,Delta,1.0,0.08,4.14285714285,0.312230835487
2022-01-29,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-29,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-29,California,State,Omicron,2164.0,99.59,1431.71428571428,99.562884959269
2022-01-29,California,State,Gamma,0.0,0.0,0.14285714285,0.009934432744
2022-01-29,California,State,Delta,7.0,0.32,4.28571428571,0.298032982317
2022-01-29,California,State,Other,2.0,0.09,1.85714285714,0.129147625671
2022-01-29,California,State,Total,2173.0,100.0,1438.0,100.0
2022-01-29,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-29,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-30,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-30,California,State,Omicron,1797.0,99.78,1589.42857142857,99.597171246979
2022-01-30,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-30,California,State,Gamma,0.0,0.0,0.14285714285,0.008951750067
2022-01-30,California,State,Total,1801.0,100.0,1595.85714285714,100.0
2022-01-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-30,California,State,Delta,3.0,0.17,4.28571428571,0.268552502014
2022-01-30,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-30,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-30,California,State,Other,1.0,0.06,2.0,0.12532450094
2022-01-31,California,State,Omicron,4678.0,99.89,1979.28571428571,99.697776498525
2022-01-31,California,State,Total,4683.0,100.0,1985.28571428571,100.0
2022-01-31,California,State,Delta,4.0,0.09,4.14285714285,0.208678131971
2022-01-31,California,State,Lambda,0.0,0.0,0.0,0.0
2022-01-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-01-31,California,State,Mu,0.0,0.0,0.0,0.0
2022-01-31,California,State,Beta,0.0,0.0,0.0,0.0
2022-01-31,California,State,Other,1.0,0.02,1.85714285714,0.093545369504
2022-01-31,California,State,Alpha,0.0,0.0,0.0,0.0
2022-01-31,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-01,California,State,Other,3.0,0.07,2.0,0.086531924099
2022-02-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-01,California,State,Delta,5.0,0.12,3.71428571428,0.160702144756
2022-02-01,California,State,Omicron,4030.0,99.8,2305.57142857142,99.752765931145
2022-02-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-01,California,State,Total,4038.0,100.0,2311.28571428571,100.0
2022-02-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-02,California,State,Total,3339.0,100.0,2640.28571428571,100.0
2022-02-02,California,State,Omicron,3336.0,99.91,2634.85714285714,99.794394546045
2022-02-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-02,California,State,Other,2.0,0.06,2.14285714285,0.081160047614
2022-02-02,California,State,Delta,1.0,0.03,3.28571428571,0.124445406341
2022-02-03,California,State,Other,5.0,0.33,2.57142857142,0.095877277085
2022-02-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-03,California,State,Delta,3.0,0.2,3.42857142857,0.127836369447
2022-02-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-03,California,State,Total,1521.0,100.0,2682.0,100.0
2022-02-03,California,State,Omicron,1513.0,99.47,2676.0,99.776286353468
2022-02-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-04,California,State,Other,2.0,0.1,2.28571428571,0.08177868643
2022-02-04,California,State,Delta,2.0,0.1,3.57142857142,0.127779197547
2022-02-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-04,California,State,Total,2010.0,100.0,2795.0,100.0
2022-02-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-04,California,State,Omicron,2006.0,99.8,2789.14285714285,99.790442116024
2022-02-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-05,California,State,Total,1187.0,100.0,2654.14285714285,100.0
2022-02-05,California,State,Other,10.0,0.84,3.42857142857,0.129178104311
2022-02-05,California,State,Delta,4.0,0.34,3.14285714285,0.118413262285
2022-02-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-05,California,State,Omicron,1173.0,98.82,2647.57142857142,99.752408633403
2022-02-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-05,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-06,California,State,Total,1540.0,100.0,2616.85714285714,100.0
2022-02-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-06,California,State,Delta,1.0,0.06,2.85714285714,0.109182225134
2022-02-06,California,State,Other,0.0,0.0,3.28571428571,0.125559558904
2022-02-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-06,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-06,California,State,Omicron,1539.0,99.94,2610.71428571428,99.765258215962
2022-02-07,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-07,California,State,Delta,4.0,0.1,2.85714285714,0.113102980264
2022-02-07,California,State,Omicron,4044.0,99.9,2520.14285714285,99.762483741447
2022-02-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-07,California,State,Total,4048.0,100.0,2526.14285714285,100.0
2022-02-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-07,California,State,Other,0.0,0.0,3.14285714285,0.12441327829
2022-02-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-08,California,State,Delta,2.0,0.06,2.42857142857,0.099270072993
2022-02-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-08,California,State,Omicron,3478.0,99.94,2441.28571428571,99.789781021898
2022-02-08,California,State,Other,0.0,0.0,2.71428571428,0.110948905109
2022-02-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-08,California,State,Total,3480.0,100.0,2446.42857142857,100.0
2022-02-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-09,California,State,Total,3306.0,100.0,2441.71428571428,100.0
2022-02-09,California,State,Delta,0.0,0.0,2.28571428571,0.093611046103
2022-02-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-09,California,State,Other,1.0,0.03,2.57142857142,0.105312426866
2022-02-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-09,California,State,Omicron,3305.0,99.97,2436.85714285714,99.80107652703
2022-02-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-10,California,State,Total,2828.0,100.0,2628.42857142857,100.0
2022-02-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-10,California,State,Other,0.0,0.0,1.85714285714,0.070656013914
2022-02-10,California,State,Omicron,2826.0,99.93,2624.42857142857,99.847817816186
2022-02-10,California,State,Delta,2.0,0.07,2.14285714285,0.081526169901
2022-02-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-11,California,State,Delta,0.0,0.0,1.85714285714,0.068395854159
2022-02-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-11,California,State,Omicron,2617.0,99.96,2711.71428571428,99.868469511233
2022-02-11,California,State,Total,2618.0,100.0,2715.28571428571,100.0
2022-02-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-11,California,State,Other,1.0,0.04,1.71428571428,0.063134634608
2022-02-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-12,California,State,Other,0.0,0.0,0.28571428571,0.010255884314
2022-02-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-12,California,State,Omicron,1681.0,100.0,2784.28571428571,99.943592636275
2022-02-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-12,California,State,Delta,0.0,0.0,1.28571428571,0.046151479411
2022-02-12,California,State,Total,1681.0,100.0,2785.85714285714,100.0
2022-02-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-13,California,State,Other,0.0,0.0,0.28571428571,0.010531858873
2022-02-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-13,California,State,Delta,0.0,0.0,1.14285714285,0.042127435492
2022-02-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-13,California,State,Omicron,1029.0,100.0,2711.42857142857,99.947340705635
2022-02-13,California,State,Total,1029.0,100.0,2712.85714285714,100.0
2022-02-14,California,State,Delta,1.0,0.04,0.71428571428,0.028848372952
2022-02-14,California,State,Omicron,2389.0,99.96,2475.0,99.959612277868
2022-02-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-14,California,State,Other,0.0,0.0,0.28571428571,0.011539349181
2022-02-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-14,California,State,Total,2390.0,100.0,2476.0,100.0
2022-02-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-15,California,State,Total,1956.0,100.0,2258.28571428571,100.0
2022-02-15,California,State,Omicron,1953.0,99.85,2257.14285714285,99.949392712551
2022-02-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-15,California,State,Delta,2.0,0.1,0.71428571428,0.031629554656
2022-02-15,California,State,Other,1.0,0.05,0.42857142857,0.018977732794
2022-02-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-16,California,State,Other,2.0,0.12,0.57142857142,0.028087915174
2022-02-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-16,California,State,Omicron,1737.0,99.88,2033.14285714285,99.936802190857
2022-02-16,California,State,Total,1739.0,100.0,2034.42857142857,100.0
2022-02-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-16,California,State,Delta,0.0,0.0,0.71428571428,0.035109893968
2022-02-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-17,California,State,Other,2.0,0.13,0.85714285714,0.046414481318
2022-02-17,California,State,Total,1514.0,100.0,1846.71428571428,100.0
2022-02-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-17,California,State,Omicron,1512.0,99.87,1845.42857142857,99.930378278023
2022-02-17,California,State,Delta,0.0,0.0,0.42857142857,0.023207240659
2022-02-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-18,California,State,Omicron,1425.0,99.79,1675.14285714285,99.906279287723
2022-02-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-18,California,State,Delta,0.0,0.0,0.42857142857,0.025560194257
2022-02-18,California,State,Other,3.0,0.21,1.14285714285,0.06816051802
2022-02-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-18,California,State,Total,1428.0,100.0,1676.71428571428,100.0
2022-02-19,California,State,Omicron,891.0,100.0,1562.28571428571,99.899515849091
2022-02-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-19,California,State,Other,0.0,0.0,1.14285714285,0.073079382479
2022-02-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-19,California,State,Total,891.0,100.0,1563.85714285714,100.0
2022-02-19,California,State,Delta,0.0,0.0,0.42857142857,0.02740476843
2022-02-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-20,California,State,Omicron,576.0,100.0,1497.57142857142,99.895178197065
2022-02-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-20,California,State,Other,0.0,0.0,1.14285714285,0.076234038498
2022-02-20,California,State,Total,576.0,100.0,1499.14285714285,100.0
2022-02-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-20,California,State,Delta,0.0,0.0,0.42857142857,0.028587764437
2022-02-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-21,California,State,Delta,0.0,0.0,0.28571428571,0.022704052673
2022-02-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-21,California,State,Omicron,703.0,99.72,1256.71428571428,99.86377568396
2022-02-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-21,California,State,Total,705.0,100.0,1258.42857142857,100.0
2022-02-21,California,State,Other,2.0,0.28,1.42857142857,0.113520263367
2022-02-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-22,California,State,Total,1578.0,100.0,1204.42857142857,100.0
2022-02-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-22,California,State,Omicron,1573.0,99.68,1202.42857142857,99.833946151109
2022-02-22,California,State,Delta,1.0,0.06,0.14285714285,0.011860989206
2022-02-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-22,California,State,Other,4.0,0.25,1.85714285714,0.154192859684
2022-02-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-23,California,State,Total,1005.0,100.0,1099.57142857142,100.0
2022-02-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-23,California,State,Other,7.0,0.7,2.57142857142,0.233857347018
2022-02-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-23,California,State,Omicron,998.0,99.3,1096.85714285714,99.753150578147
2022-02-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-23,California,State,Delta,0.0,0.0,0.14285714285,0.012992074834
2022-02-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-24,California,State,Other,1.0,0.13,2.42857142857,0.244042492105
2022-02-24,California,State,Delta,1.0,0.13,0.28571428571,0.028710881424
2022-02-24,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-24,California,State,Omicron,781.0,99.74,992.42857142857,99.727246626471
2022-02-24,California,State,Total,783.0,100.0,995.14285714285,100.0
2022-02-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-25,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-25,California,State,Other,4.0,0.59,2.57142857142,0.289435600579
2022-02-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-25,California,State,Total,681.0,100.0,888.42857142857,100.0
2022-02-25,California,State,Delta,0.0,0.0,0.28571428571,0.032159511175
2022-02-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-25,California,State,Omicron,677.0,99.41,885.57142857142,99.678404888246
2022-02-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-26,California,State,Total,419.0,100.0,821.0,100.0
2022-02-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-26,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-26,California,State,Delta,0.0,0.0,0.28571428571,0.034800765617
2022-02-26,California,State,Other,1.0,0.24,2.71428571428,0.33060727336
2022-02-26,California,State,Omicron,418.0,99.76,818.0,99.634591961023
2022-02-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-27,California,State,Other,0.0,0.0,2.71428571428,0.348623853211
2022-02-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-27,California,State,Omicron,279.0,100.0,775.57142857142,99.614678899083
2022-02-27,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-27,California,State,Total,279.0,100.0,778.57142857142,100.0
2022-02-27,California,State,Delta,0.0,0.0,0.28571428571,0.036697247706
2022-02-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-28,California,State,Omicron,548.0,99.46,753.42857142857,99.584592145015
2022-02-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-02-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-02-28,California,State,Delta,0.0,0.0,0.28571428571,0.037764350453
2022-02-28,California,State,Total,551.0,100.0,756.57142857142,100.0
2022-02-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-02-28,California,State,Gamma,0.0,0.0,0.0,0.0
2022-02-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-02-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-02-28,California,State,Other,3.0,0.54,2.85714285714,0.377643504532
2022-03-01,California,State,Omicron,545.0,99.45,606.57142857142,99.531176746367
2022-03-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-01,California,State,Total,548.0,100.0,609.42857142857,100.0
2022-03-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-01,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-01,California,State,Other,3.0,0.55,2.71428571428,0.445382090952
2022-03-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-01,California,State,Delta,0.0,0.0,0.14285714285,0.023441162682
2022-03-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-02,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-02,California,State,Other,4.0,0.72,2.28571428571,0.419507079182
2022-03-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-02,California,State,Delta,0.0,0.0,0.14285714285,0.026219192449
2022-03-02,California,State,Total,553.0,100.0,544.85714285714,100.0
2022-03-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-02,California,State,Omicron,549.0,99.28,542.42857142857,99.554273728369
2022-03-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-03,California,State,Omicron,458.0,99.35,496.28571428571,99.484536082474
2022-03-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-03,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-03,California,State,Delta,0.0,0.0,0.0,0.0
2022-03-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-03,California,State,Other,3.0,0.65,2.57142857142,0.515463917526
2022-03-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-03,California,State,Total,461.0,100.0,498.85714285714,100.0
2022-03-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-04,California,State,Total,470.0,100.0,468.71428571428,100.0
2022-03-04,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-04,California,State,Delta,0.0,0.0,0.0,0.0
2022-03-04,California,State,Omicron,469.0,99.79,466.57142857142,99.542822310271
2022-03-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-04,California,State,Alpha,0.0,0.0,0.0,0.0
